dataset_name,oracle_param_oracle_name,oracle_param_number_of_epochs_for_training_feature_extractor,oracle_param_number_of_hidden_layers_for_classifier,oracle_param_number_of_neurons_in_layer_for_classifier,oracle_param_number_of_epochs_for_training_classifier,wtst_param_number_of_accepted_failed_attempts,wtst_param_epoch_unit,gan_param_number_of_generated_samples_perclass,maj_class_count,min_maj_rate,maj_f1,min_f1,stopping_epoch,fold
iscx_spam,fcn,-1,2,100,100,15,100,500,500,0.4,0.974358974,0.941176471,3600,1
iscx_spam,mis,-1,2,100,100,15,100,500,500,0.4,0.979591837,0.952380952,1600,1
iscx_spam,mfid,200,-1,-1,-1,15,100,500,500,0.4,0.98019802,0.948717949,800,1
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,500,0.4,0.985221675,0.961038961,1500,1
iscx_spam,cas,-1,2,20,20,15,100,500,500,0.4,0.98989899,0.975609756,2100,2
iscx_spam,fcn,-1,2,100,100,15,100,500,500,0.4,0.98989899,0.975609756,1700,2
iscx_spam,mis,-1,2,100,100,15,100,500,500,0.4,0.994974874,0.987654321,1600,2
iscx_spam,mfid,200,-1,-1,-1,15,100,500,500,0.4,0.984924623,0.962962963,400,2
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,500,0.4,0.99,0.975,1500,2
iscx_spam,cas,-1,2,20,20,15,100,500,500,0.4,0.969072165,0.930232558,3300,3
iscx_spam,fcn,-1,2,100,100,15,100,500,500,0.4,0.960784314,0.894736842,1100,3
iscx_spam,mis,-1,2,100,100,15,100,500,500,0.4,0.974619289,0.939759036,2200,3
iscx_spam,mfid,200,-1,-1,-1,15,100,500,500,0.4,0.97029703,0.923076923,1600,3
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,500,0.4,0.961165049,0.891891892,1500,3
iscx_spam,cas,-1,2,20,20,15,100,500,500,0.4,0.97979798,0.951219512,1500,4
iscx_spam,fcn,-1,2,100,100,15,100,500,500,0.4,0.984924623,0.962962963,800,4
iscx_spam,mis,-1,2,100,100,15,100,500,500,0.4,0.97029703,0.923076923,800,4
iscx_spam,mfid,200,-1,-1,-1,15,100,500,500,0.4,0.97979798,0.951219512,600,4
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,500,0.4,0.984771574,0.963855422,1500,4
iscx_spam,cas,-1,2,20,20,15,100,500,500,0.4,0.95959596,0.902439024,500,5
iscx_spam,fcn,-1,2,100,100,15,100,500,500,0.4,0.975124378,0.936708861,500,5
iscx_spam,mis,-1,2,100,100,15,100,500,500,0.4,0.953367876,0.896551724,700,5
iscx_spam,mfid,200,-1,-1,-1,15,100,500,500,0.4,0.964467005,0.915662651,200,5
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,500,0.4,0.964102564,0.917647059,1500,5
iscx_spam,cas,-1,2,20,20,15,100,500,1000,0.1,0.987531172,0.871794872,1400,1
iscx_spam,fcn,-1,2,100,100,15,100,500,1000,0.1,0.99,0.9,1200,1
iscx_spam,mis,-1,2,100,100,15,100,500,1000,0.1,0.987593052,0.864864865,1800,1
iscx_spam,mfid,200,-1,-1,-1,15,100,500,1000,0.1,0.987531172,0.871794872,3800,1
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,1000,0.1,0.985,0.85,1500,1
iscx_spam,cas,-1,2,20,20,15,100,500,1000,0.1,0.98,0.8,400,2
iscx_spam,fcn,-1,2,100,100,15,100,500,1000,0.1,0.982367758,0.837209302,1400,2
iscx_spam,mis,-1,2,100,100,15,100,500,1000,0.1,0.985148515,0.833333333,700,2
iscx_spam,mfid,200,-1,-1,-1,15,100,500,1000,0.1,0.984848485,0.863636364,4500,2
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,1000,0.1,0.984924623,0.857142857,1500,2
iscx_spam,cas,-1,2,20,20,15,100,500,1000,0.1,0.992481203,0.926829268,2900,3
iscx_spam,fcn,-1,2,100,100,15,100,500,1000,0.1,0.987405542,0.88372093,1800,3
iscx_spam,mis,-1,2,100,100,15,100,500,1000,0.1,0.989949749,0.904761905,4000,3
iscx_spam,mfid,200,-1,-1,-1,15,100,500,1000,0.1,0.992481203,0.926829268,3400,3
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,1000,0.1,0.992481203,0.926829268,1500,3
iscx_spam,cas,-1,2,20,20,15,100,500,1000,0.1,0.982800983,0.787878788,1000,4
iscx_spam,fcn,-1,2,100,100,15,100,500,1000,0.1,0.984771574,0.869565217,1900,4
iscx_spam,mis,-1,2,100,100,15,100,500,1000,0.1,0.97755611,0.769230769,600,4
iscx_spam,mfid,200,-1,-1,-1,15,100,500,1000,0.1,0.99009901,0.888888889,600,4
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,1000,0.1,0.984848485,0.863636364,1500,4
iscx_spam,cas,-1,2,20,20,15,100,500,1000,0.1,0.987654321,0.857142857,400,5
iscx_spam,fcn,-1,2,100,100,15,100,500,1000,0.1,0.992518703,0.923076923,800,5
iscx_spam,mis,-1,2,100,100,15,100,500,1000,0.1,0.985221675,0.823529412,600,5
iscx_spam,mfid,200,-1,-1,-1,15,100,500,1000,0.1,0.982800983,0.787878788,800,5
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,1000,0.1,0.992518703,0.923076923,1500,5
iscx_spam,cas,-1,2,20,20,15,100,500,1000,0.2,0.985,0.925,200,1
iscx_spam,fcn,-1,2,100,100,15,100,500,1000,0.2,0.99,0.95,800,1
iscx_spam,mis,-1,2,100,100,15,100,500,1000,0.2,0.984848485,0.928571429,1100,1
iscx_spam,mfid,200,-1,-1,-1,15,100,500,1000,0.2,0.99,0.95,1000,1
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,1000,0.2,0.99,0.95,1500,1
iscx_spam,cas,-1,2,20,20,15,100,500,1000,0.2,0.995,0.975,1800,2
iscx_spam,fcn,-1,2,100,100,15,100,500,1000,0.2,0.98989899,0.952380952,500,2
iscx_spam,mis,-1,2,100,100,15,100,500,1000,0.2,0.992481203,0.962962963,500,2
iscx_spam,mfid,200,-1,-1,-1,15,100,500,1000,0.2,0.994974874,0.975609756,3500,2
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,1000,0.2,0.995,0.975,1500,2
iscx_spam,cas,-1,2,20,20,15,100,500,1000,0.2,0.98245614,0.913580247,1800,3
iscx_spam,fcn,-1,2,100,100,15,100,500,1000,0.2,0.972839506,0.853333333,1500,3
iscx_spam,mis,-1,2,100,100,15,100,500,1000,0.2,0.982543641,0.911392405,1000,3
iscx_spam,mfid,200,-1,-1,-1,15,100,500,1000,0.2,0.97755611,0.886075949,4300,3
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,1000,0.2,0.980099502,0.897435897,1500,3
iscx_spam,cas,-1,2,20,20,15,100,500,1000,0.2,0.977667494,0.883116883,1100,4
iscx_spam,fcn,-1,2,100,100,15,100,500,1000,0.2,0.977667494,0.883116883,1000,4
iscx_spam,mis,-1,2,100,100,15,100,500,1000,0.2,0.984924623,0.926829268,2000,4
iscx_spam,mfid,200,-1,-1,-1,15,100,500,1000,0.2,0.97721519,0.894117647,5700,4
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,1000,0.2,0.985221675,0.918918919,1500,4
iscx_spam,cas,-1,2,20,20,15,100,500,1000,0.2,0.984924623,0.926829268,300,5
iscx_spam,fcn,-1,2,100,100,15,100,500,1000,0.2,0.974619289,0.88372093,900,5
iscx_spam,mis,-1,2,100,100,15,100,500,1000,0.2,0.984924623,0.926829268,300,5
iscx_spam,mfid,200,-1,-1,-1,15,100,500,1000,0.2,0.976982097,0.898876404,3400,5
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,1000,0.2,0.989949749,0.951219512,1500,5
iscx_spam,cas,-1,2,20,20,15,100,500,1000,0.3,0.979695431,0.936507937,1900,1
iscx_spam,fcn,-1,2,100,100,15,100,500,1000,0.3,0.98245614,0.94214876,2100,1
iscx_spam,mis,-1,2,100,100,15,100,500,1000,0.3,0.982630273,0.94017094,900,1
iscx_spam,mfid,200,-1,-1,-1,15,100,500,1000,0.3,0.982278481,0.944,3900,1
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,1000,0.3,0.97721519,0.928,1500,1
iscx_spam,cas,-1,2,20,20,15,100,500,1000,0.3,0.982188295,0.94488189,2700,2
iscx_spam,fcn,-1,2,100,100,15,100,500,1000,0.3,0.966408269,0.902255639,3000,2
iscx_spam,mis,-1,2,100,100,15,100,500,1000,0.3,0.966580977,0.900763359,2300,2
iscx_spam,mfid,200,-1,-1,-1,15,100,500,1000,0.3,0.971867008,0.914728682,1900,2
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,1000,0.3,0.971722365,0.916030534,1500,2
iscx_spam,cas,-1,2,20,20,15,100,500,1000,0.3,0.990049751,0.966101695,400,3
iscx_spam,fcn,-1,2,100,100,15,100,500,1000,0.3,0.987593052,0.957264957,1100,3
iscx_spam,mis,-1,2,100,100,15,100,500,1000,0.3,0.994974874,0.983606557,2200,3
iscx_spam,mfid,200,-1,-1,-1,15,100,500,1000,0.3,0.985148515,0.948275862,400,3
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,1000,0.3,0.980295567,0.929824561,1500,3
iscx_spam,cas,-1,2,20,20,15,100,500,1000,0.3,0.984848485,0.951612903,2300,4
iscx_spam,fcn,-1,2,100,100,15,100,500,1000,0.3,0.984848485,0.951612903,2000,4
iscx_spam,mis,-1,2,100,100,15,100,500,1000,0.3,0.987341772,0.96,800,4
iscx_spam,mfid,200,-1,-1,-1,15,100,500,1000,0.3,0.982367758,0.943089431,4000,4
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,1000,0.3,0.987468672,0.958677686,1500,4
iscx_spam,cas,-1,2,20,20,15,100,500,1000,0.3,0.982543641,0.941176471,700,5
iscx_spam,fcn,-1,2,100,100,15,100,500,1000,0.3,0.975490196,0.910714286,500,5
iscx_spam,mis,-1,2,100,100,15,100,500,1000,0.3,0.982630273,0.94017094,400,5
iscx_spam,mfid,200,-1,-1,-1,15,100,500,1000,0.3,0.984848485,0.951612903,4100,5
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,1000,0.3,0.985221675,0.947368421,1500,5
iscx_spam,cas,-1,2,20,20,15,100,500,1000,0.4,0.984848485,0.963414634,100,1
iscx_spam,fcn,-1,2,100,100,15,100,500,1000,0.4,0.985074627,0.962025316,800,1
iscx_spam,mis,-1,2,100,100,15,100,500,1000,0.4,0.987654321,0.967741935,300,1
iscx_spam,mfid,200,-1,-1,-1,15,100,500,1000,0.4,0.985,0.9625,300,1
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,1000,0.4,0.987593052,0.968152866,1500,1
iscx_spam,cas,-1,2,20,20,15,100,500,1000,0.4,0.977329975,0.944785276,200,2
iscx_spam,fcn,-1,2,100,100,15,100,500,1000,0.4,0.982367758,0.957055215,1800,2
iscx_spam,mis,-1,2,100,100,15,100,500,1000,0.4,0.985,0.9625,500,2
iscx_spam,mfid,200,-1,-1,-1,15,100,500,1000,0.4,0.977329975,0.944785276,3500,2
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,1000,0.4,0.982630273,0.955414013,1500,2
iscx_spam,cas,-1,2,20,20,15,100,500,1000,0.4,0.982188295,0.958083832,900,3
iscx_spam,fcn,-1,2,100,100,15,100,500,1000,0.4,0.968058968,0.91503268,1900,3
iscx_spam,mis,-1,2,100,100,15,100,500,1000,0.4,0.980099502,0.949367089,2200,3
iscx_spam,mfid,200,-1,-1,-1,15,100,500,1000,0.4,0.982367758,0.957055215,2400,3
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,1000,0.4,0.984771574,0.963855422,1500,3
iscx_spam,cas,-1,2,20,20,15,100,500,1000,0.4,0.98245614,0.956521739,800,4
iscx_spam,fcn,-1,2,100,100,15,100,500,1000,0.4,0.987468672,0.968944099,700,4
iscx_spam,mis,-1,2,100,100,15,100,500,1000,0.4,0.987531172,0.968553459,400,4
iscx_spam,mfid,200,-1,-1,-1,15,100,500,1000,0.4,0.984924623,0.962962963,300,4
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,1000,0.4,0.99,0.975,1500,4
iscx_spam,cas,-1,2,20,20,15,100,500,1000,0.4,0.985074627,0.962025316,3600,5
iscx_spam,fcn,-1,2,100,100,15,100,500,1000,0.4,0.98245614,0.956521739,1400,5
iscx_spam,mis,-1,2,100,100,15,100,500,1000,0.4,0.98019802,0.948717949,300,5
iscx_spam,mfid,200,-1,-1,-1,15,100,500,1000,0.4,0.989949749,0.975308642,2500,5
iscx_spam,fixed,-1,-1,-1,-1,15,100,500,1000,0.4,0.985,0.9625,1500,5
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.1,0.975609756,0.666666667,-1,1
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.1,0.952380952,0,-1,2
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.1,0.952380952,0,-1,3
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.1,0.952380952,0,-1,4
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.1,0.952380952,0,-1,5
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.2,0.909090909,0,-1,1
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.2,0.930232558,0.4,-1,2
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.2,0.909090909,0,-1,3
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.2,0.952380952,0.666666667,-1,4
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.2,0.909090909,0,-1,5
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.3,0.869565217,0,-1,1
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.3,0.952380952,0.8,-1,2
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.3,0.888888889,0.285714286,-1,3
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.3,0.909090909,0.5,-1,4
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.3,0.869565217,0,-1,5
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.4,0.975609756,0.933333333,-1,1
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.4,0.904761905,0.714285714,-1,2
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.4,0.909090909,0.666666667,-1,3
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.4,1,1,-1,4
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.4,0.85106383,0.222222222,-1,5
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.1,0.952380952,0,-1,1
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.1,0.952380952,0,-1,2
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.1,0.952380952,0,-1,3
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.1,0.952380952,0,-1,4
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.1,0.952380952,0,-1,5
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.2,0.941176471,0.545454545,-1,1
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.2,0.975,0.875,-1,2
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.2,0.952380952,0.666666667,-1,3
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.2,0.987654321,0.933333333,-1,4
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.2,0.906976744,0.2,-1,5
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.3,0.952380952,0.8,-1,1
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.3,0.95,0.833333333,-1,2
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.3,0.962962963,0.869565217,-1,3
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.3,0.952380952,0.8,-1,4
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.3,0.941176471,0.736842105,-1,5
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.4,0.975609756,0.933333333,-1,1
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.4,0.987654321,0.967741935,-1,2
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.4,0.904761905,0.714285714,-1,3
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.4,0.975609756,0.933333333,-1,4
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.4,0.951219512,0.866666667,-1,5
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.1,0.980392157,0.75,-1,1
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.1,0.970588235,0.625,-1,2
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.1,0.985074627,0.842105263,-1,3
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.1,0.99,0.9,-1,4
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.1,0.965517241,0.588235294,-1,5
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.2,0.97,0.85,-1,1
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.2,0.975369458,0.864864865,-1,2
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.2,0.99,0.95,-1,3
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.2,0.970588235,0.833333333,-1,4
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.2,0.985074627,0.923076923,-1,5
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.3,0.97029703,0.896551724,-1,1
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.3,0.970588235,0.892857143,-1,2
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.3,0.975124378,0.915254237,-1,3
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.3,0.975124378,0.915254237,-1,4
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.3,0.99,0.966666667,-1,5
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.4,0.974874372,0.938271605,-1,1
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.4,0.994974874,0.987654321,-1,2
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.4,0.970588235,0.921052632,-1,3
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.4,0.984924623,0.962962963,-1,4
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.4,0.975124378,0.936708861,-1,5
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.1,0.987531172,0.871794872,-1,1
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.1,0.984848485,0.863636364,-1,2
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.1,0.984848485,0.863636364,-1,3
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.1,0.987593052,0.864864865,-1,4
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.1,0.987654321,0.857142857,-1,5
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.2,0.987531172,0.936708861,-1,1
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.2,0.987341772,0.941176471,-1,2
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.2,0.972839506,0.853333333,-1,3
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.2,0.977667494,0.883116883,-1,4
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.2,0.990049751,0.948717949,-1,5
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.3,0.97721519,0.928,-1,1
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.3,0.969072165,0.909090909,-1,2
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.3,0.98989899,0.967741935,-1,3
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.3,0.987531172,0.957983193,-1,4
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.3,0.97323601,0.899082569,-1,5
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.4,0.984924623,0.962962963,-1,1
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.4,0.980099502,0.949367089,-1,2
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.4,0.987405542,0.969325153,-1,3
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.4,0.987531172,0.968553459,-1,4
iscx_spam,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.4,0.989949749,0.975308642,-1,5
